episode_number,timestep,waypoint_x,waypoint_y,car_pos_x,car_pos_y
1,1,30,0,-0.00021514891705010086,-0.0001440429623471573
1,2,30,0,-0.0002091979986289516,-0.00015502929454669356
1,3,30,0,-0.0002279663021909073,-0.00015380859258584678
1,4,30,0,0.07924987375736237,0.0008410644368268549
1,5,30,0,0.320727676153183,0.06702880561351776
1,6,30,0,0.6435795426368713,0.23262938857078552
1,7,30,0,0.764006495475769,0.29890745878219604
1,8,30,0,1.0343199968338013,0.3326342701911926
1,9,30,0,1.3653936386108398,0.2863439917564392
1,10,30,0,1.682212471961975,0.17115356028079987
1,11,30,0,1.9286397695541382,0.05983886495232582
1,12,30,0,1.9348522424697876,0.05844360217452049
1,13,30,0,1.9355413913726807,0.0578930638730526
1,14,30,0,1.9724581241607666,0.03925170749425888
1,15,30,0,2.231445074081421,0.009095459245145321
1,16,30,0,2.566267728805542,-0.061876218765974045
1,17,30,0,3.01249623298645,-0.0651867687702179
1,18,30,0,3.651827335357666,0.08192260563373566
1,19,30,0,4.228273391723633,0.13621826469898224
1,20,30,0,4.869107723236084,-0.020795898512005806
1,21,30,0,5.401839256286621,-0.2848803699016571
1,22,30,0,5.9396491050720215,-0.43113523721694946
1,23,30,0,6.608034133911133,-0.4197448492050171
1,24,30,0,7.044957637786865,-0.30265378952026367
1,25,30,0,7.493839740753174,-0.28727659583091736
1,26,30,0,7.857355117797852,-0.23066650331020355
1,27,30,0,8.277204513549805,-0.2768920958042145
1,28,30,0,8.71924877166748,-0.4065783619880676
1,29,30,0,9.307516098022461,-0.4599853456020355
1,30,30,0,9.7427978515625,-0.5886694192886353
1,31,30,0,10.284695625305176,-0.600341796875
1,32,30,0,10.920559883117676,-0.4243835210800171
1,33,30,0,11.689661979675293,-0.021274413913488388
1,34,30,0,12.273350715637207,0.46577268838882446
1,35,30,0,12.865008354187012,0.850390613079071
1,36,30,0,13.50311279296875,1.3805419206619263
1,37,30,0,14.184967041015625,2.585744619369507
1,38,30,0,14.326586723327637,3.383254289627075
1,39,30,0,14.309475898742676,3.859117269515991
1,40,30,0,14.237244606018066,4.454141616821289
1,41,30,0,14.26465892791748,4.524372577667236
1,42,30,0,14.261359214782715,4.523244380950928
1,43,30,0,14.252760887145996,4.523420333862305
1,44,30,0,14.24500560760498,4.52402925491333
1,45,30,0,14.24544620513916,4.524852275848389
1,46,30,0,14.246468544006348,4.524804592132568
1,47,30,0,14.246466636657715,4.524914264678955
1,48,30,0,14.24864673614502,4.539108753204346
1,49,30,0,14.248793601989746,4.539309978485107
1,50,30,0,14.248953819274902,4.539339542388916
1,51,30,0,14.251447677612305,4.54193115234375
1,52,30,0,14.252320289611816,4.541906833648682
1,53,30,0,14.25521183013916,4.543439865112305
1,54,30,0,14.256924629211426,4.544619083404541
1,55,30,0,14.257770538330078,4.544673919677734
1,56,30,0,14.25793170928955,4.544416427612305
1,57,30,0,14.260137557983398,4.544918060302734
1,58,30,0,14.258068084716797,4.544677734375
1,59,30,0,14.255528450012207,4.544112682342529
1,60,30,0,14.255162239074707,4.543954849243164
1,61,30,0,14.256369590759277,4.545583248138428
1,62,30,0,14.254443168640137,4.548548698425293
1,63,30,0,14.258323669433594,4.55019998550415
1,64,30,0,14.26230239868164,4.552443981170654
1,65,30,0,14.26102066040039,4.555160999298096
1,66,30,0,14.25977897644043,4.555322170257568
1,67,30,0,14.262210845947266,4.553431510925293
1,68,30,0,14.26269245147705,4.552908897399902
1,69,30,0,14.26706314086914,4.554064750671387
1,70,30,0,14.269610404968262,4.553980827331543
1,71,30,0,14.270356178283691,4.553581237792969
1,72,30,0,14.270333290100098,4.55328369140625
1,73,30,0,14.271528244018555,4.553061485290527
1,74,30,0,14.271702766418457,4.553303241729736
1,75,30,0,14.272701263427734,4.548913478851318
1,76,30,0,14.273520469665527,4.551784515380859
1,77,30,0,14.273455619812012,4.550448894500732
1,78,30,0,14.2735595703125,4.550437927246094
1,79,30,0,14.27371597290039,4.550617694854736
1,80,30,0,14.27388858795166,4.550654411315918
1,81,30,0,14.275130271911621,4.550768852233887
1,82,30,0,14.275866508483887,4.55061149597168
1,83,30,0,14.275848388671875,4.550626277923584
1,84,30,0,14.275059700012207,4.55070686340332
1,85,30,0,14.274473190307617,4.549652099609375
1,86,30,0,14.274807929992676,4.549732685089111
1,87,30,0,14.274913787841797,4.54973030090332
1,88,30,0,14.273571014404297,4.551426887512207
1,89,30,0,14.276134490966797,4.552292346954346
1,90,30,0,14.276365280151367,4.552696228027344
1,91,30,0,14.276129722595215,4.553233623504639
1,92,30,0,14.277400016784668,4.553659439086914
1,93,30,0,14.278255462646484,4.553881645202637
1,94,30,0,14.27597427368164,4.55325174331665
1,95,30,0,14.274396896362305,4.553658485412598
1,96,30,0,14.27234935760498,4.553333759307861
1,97,30,0,14.271462440490723,4.553195476531982
1,98,30,0,14.271726608276367,4.553261756896973
1,99,30,0,14.27181339263916,4.553641319274902
1,100,30,0,14.272969245910645,4.553178787231445
1,101,30,0,14.273238182067871,4.553608417510986
1,102,30,0,14.274653434753418,4.5533127784729
1,103,30,0,14.275711059570312,4.553205490112305
1,104,30,0,14.278207778930664,4.552741527557373
1,105,30,0,14.285439491271973,4.551794528961182
1,106,30,0,14.287781715393066,4.551955699920654
1,107,30,0,14.289864540100098,4.552233695983887
1,108,30,0,14.291895866394043,4.552094459533691
1,109,30,0,14.293489456176758,4.550875186920166
1,110,30,0,14.295228004455566,4.549334526062012
1,111,30,0,14.29622745513916,4.549225807189941
1,112,30,0,14.297629356384277,4.54853630065918
1,113,30,0,14.298349380493164,4.547724723815918
1,114,30,0,14.299287796020508,4.546859264373779
1,115,30,0,14.30285358428955,4.547618389129639
1,116,30,0,14.3057222366333,4.549292087554932
1,117,30,0,14.307774543762207,4.550282955169678
1,118,30,0,14.312658309936523,4.550146579742432
1,119,30,0,14.321277618408203,4.54925537109375
1,120,30,0,14.32694149017334,4.549694538116455
2,1,30,0,0.0,0.0
2,2,30,0,-0.00010986327833961695,0.00010375976125942543
2,3,30,0,-0.00016830443928483874,0.00019653320487122983
2,4,30,0,-0.00018432617071084678,0.00020141601271461695
2,5,30,0,-0.00019470213737804443,0.00015502929454669356
2,6,30,0,-0.0001977539068320766,0.00012695312034338713
2,7,30,0,-0.0003540038887877017,3.173828008584678e-05
2,8,30,0,2.6702880859375e-05,-0.000823974609375
2,9,30,0,0.10470931977033615,-0.056422118097543716
2,10,30,0,0.4213581681251526,-0.21797606348991394
2,11,30,0,0.7319225668907166,-0.2639843821525574
2,12,30,0,1.0514150857925415,-0.24852050840854645
2,13,30,0,1.6451715230941772,-0.3373071253299713
2,14,30,0,2.3117825984954834,-0.30650022625923157
2,15,30,0,2.9456841945648193,-0.08768066018819809
2,16,30,0,3.5056135654449463,0.20899902284145355
2,17,30,0,4.38955020904541,0.5298620462417603
2,18,30,0,5.121644020080566,0.8662609457969666
2,19,30,0,5.800276756286621,1.0898754596710205
2,20,30,0,6.220582008361816,1.302364468574524
2,21,30,0,6.576961040496826,1.6176623106002808
2,22,30,0,6.869710922241211,1.9590892791748047
2,23,30,0,6.98499059677124,2.0595555305480957
2,24,30,0,6.988776683807373,2.073885440826416
2,25,30,0,7.003420352935791,2.113690137863159
2,26,30,0,7.039971828460693,2.1859545707702637
2,27,30,0,7.114125728607178,2.258746385574341
2,28,30,0,7.117414474487305,2.265040159225464
2,29,30,0,7.151784896850586,2.3062193393707275
2,30,30,0,7.1832098960876465,2.358227491378784
2,31,30,0,7.279724597930908,2.440236806869507
2,32,30,0,7.490267753601074,2.668447256088257
2,33,30,0,7.798989772796631,2.8824291229248047
2,34,30,0,8.118266105651855,3.0267248153686523
2,35,30,0,8.34528923034668,3.202178955078125
2,36,30,0,8.544732093811035,3.431119203567505
2,37,30,0,8.725991249084473,3.8004138469696045
2,38,30,0,8.74271297454834,3.86846923828125
2,39,30,0,8.732040405273438,3.924170970916748
2,40,30,0,8.76423454284668,4.11741828918457
2,41,30,0,8.812931060791016,4.408287048339844
2,42,30,0,8.8296480178833,4.470120906829834
2,43,30,0,8.827703475952148,4.470672607421875
2,44,30,0,8.82596492767334,4.470834732055664
2,45,30,0,8.829734802246094,4.469860553741455
2,46,30,0,8.834258079528809,4.46910285949707
2,47,30,0,8.839764595031738,4.468392372131348
2,48,30,0,8.84360408782959,4.468294620513916
2,49,30,0,8.845532417297363,4.468185901641846
2,50,30,0,8.843223571777344,4.468028545379639
2,51,30,0,8.843402862548828,4.467889308929443
2,52,30,0,8.843414306640625,4.467851638793945
2,53,30,0,8.843502044677734,4.467804908752441
2,54,30,0,8.843448638916016,4.467796325683594
2,55,30,0,8.8431396484375,4.470790863037109
2,56,30,0,8.840313911437988,4.469843864440918
2,57,30,0,8.840350151062012,4.469480037689209
2,58,30,0,8.84083366394043,4.469354152679443
2,59,30,0,8.84208869934082,4.468348503112793
2,60,30,0,8.842251777648926,4.468253135681152
2,61,30,0,8.847029685974121,4.467638969421387
2,62,30,0,8.85251235961914,4.467178821563721
2,63,30,0,8.853238105773926,4.467049598693848
2,64,30,0,8.852832794189453,4.466869831085205
2,65,30,0,8.855813026428223,4.46610689163208
2,66,30,0,8.859363555908203,4.465260028839111
2,67,30,0,8.860974311828613,4.465141296386719
2,68,30,0,8.864930152893066,4.463692665100098
2,69,30,0,8.866458892822266,4.463089466094971
2,70,30,0,8.866744995117188,4.463132381439209
2,71,30,0,8.866894721984863,4.462791442871094
2,72,30,0,8.867093086242676,4.46243143081665
2,73,30,0,8.867202758789062,4.46232271194458
2,74,30,0,8.867233276367188,4.461896896362305
2,75,30,0,8.8672456741333,4.461812496185303
2,76,30,0,8.867254257202148,4.461799144744873
2,77,30,0,8.870651245117188,4.461482048034668
2,78,30,0,8.875195503234863,4.460871696472168
2,79,30,0,8.882552146911621,4.459982872009277
2,80,30,0,8.888543128967285,4.45928955078125
2,81,30,0,8.894815444946289,4.4587082862854
2,82,30,0,8.899441719055176,4.458480358123779
2,83,30,0,8.903807640075684,4.458492279052734
2,84,30,0,8.906573295593262,4.458132266998291
2,85,30,0,8.909089088439941,4.457406044006348
2,86,30,0,8.914593696594238,4.455561637878418
2,87,30,0,8.920291900634766,4.453724384307861
2,88,30,0,8.921229362487793,4.453694820404053
2,89,30,0,8.921390533447266,4.453596115112305
2,90,30,0,8.927729606628418,4.455198764801025
2,91,30,0,8.931252479553223,4.455130577087402
2,92,30,0,8.937000274658203,4.456057071685791
2,93,30,0,8.938669204711914,4.456000804901123
2,94,30,0,8.938934326171875,4.45671272277832
2,95,30,0,8.93860912322998,4.457518100738525
2,96,30,0,8.938663482666016,4.456071853637695
2,97,30,0,8.938772201538086,4.456013202667236
2,98,30,0,8.940539360046387,4.456366062164307
2,99,30,0,8.939031600952148,4.457659721374512
2,100,30,0,8.933831214904785,4.460067272186279
2,101,30,0,8.931639671325684,4.459900856018066
2,102,30,0,8.92516803741455,4.460109710693359
2,103,30,0,8.920849800109863,4.462792873382568
2,104,30,0,8.916718482971191,4.462889194488525
2,105,30,0,8.916007041931152,4.462644100189209
2,106,30,0,8.915946960449219,4.460717678070068
2,107,30,0,8.916646957397461,4.460515022277832
2,108,30,0,8.91601276397705,4.4609055519104
2,109,30,0,8.915422439575195,4.463756084442139
2,110,30,0,8.914422035217285,4.462172985076904
2,111,30,0,8.914220809936523,4.462099552154541
2,112,30,0,8.914702415466309,4.462357044219971
2,113,30,0,8.91623592376709,4.461040019989014
2,114,30,0,8.91947078704834,4.460231781005859
2,115,30,0,8.928345680236816,4.458147048950195
2,116,30,0,8.93612003326416,4.45597505569458
2,117,30,0,8.942720413208008,4.452298641204834
2,118,30,0,8.943319320678711,4.451777458190918
2,119,30,0,8.943034172058105,4.45194673538208
2,120,30,0,8.939631462097168,4.454348087310791
3,1,30,0,0.0,0.0
3,2,30,0,-0.00012451171642169356,-0.00010742187441792339
3,3,30,0,-0.00017333983851131052,-0.000213623046875
3,4,30,0,-0.00019287108443677425,-0.0002636718563735485
3,5,30,0,-0.0001977539068320766,-0.0002819824148900807
3,6,30,0,-0.00019989012798760086,-0.0002929687325377017
3,7,30,0,-0.00030761718517169356,-0.0004772949032485485
3,8,30,0,0.0002850341843441129,-0.0014562987489625812
3,9,30,0,0.0008189391810446978,-0.001207275316119194
3,10,30,0,0.0011724852956831455,-0.0006616211030632257
