episode_number,timestep,waypoint_x,waypoint_y,car_pos_x,car_pos_y
1,1,30,0,-0.00020202636369504035,-0.00014282226038631052
1,2,30,0,-0.00019638061348814517,-0.00015014648670330644
1,3,30,0,-0.00019195556524209678,-0.00015014648670330644
1,4,30,0,-0.00018997192091774195,-0.00015014648670330644
1,5,30,0,0.08706695586442947,-0.019295653328299522
1,6,30,0,0.34113767743110657,-0.05341186374425888
1,7,30,0,0.6492759585380554,-0.04392089694738388
1,8,30,0,0.8666061162948608,-0.06797729432582855
1,9,30,0,1.0399508476257324,-0.051093749701976776
1,10,30,0,1.409726858139038,0.01247558556497097
1,11,30,0,1.6183907985687256,0.008776855655014515
1,12,30,0,1.7848516702651978,0.04298705980181694
1,13,30,0,1.9419457912445068,0.10410644114017487
1,14,30,0,1.92946195602417,0.10385742038488388
1,15,30,0,1.863214373588562,0.08497191965579987
1,16,30,0,1.8607858419418335,0.08705566078424454
1,17,30,0,1.7265169620513916,0.07128051668405533
1,18,30,0,1.6045178174972534,0.03488769382238388
1,19,30,0,1.2468899488449097,-0.10578002780675888
1,20,30,0,0.865517258644104,-0.1894579976797104
1,21,30,0,0.47550323605537415,-0.13975585997104645
1,22,30,0,0.09774444252252579,-0.06942138820886612
1,23,30,0,-0.1662065088748932,-0.0366528294980526
1,24,30,0,-0.5819997787475586,0.09436400979757309
1,25,30,0,-0.8240110874176025,0.12541991472244263
1,26,30,0,-1.3479259014129639,0.19251464307308197
1,27,30,0,-1.9350398778915405,0.22426635026931763
1,28,30,0,-2.6415157318115234,0.28275999426841736
1,29,30,0,-3.265296459197998,0.4632250964641571
1,30,30,0,-4.0397186279296875,0.8620764017105103
1,31,30,0,-4.528154373168945,1.2771483659744263
1,32,30,0,-5.158709526062012,2.0798633098602295
1,33,30,0,-5.389177322387695,2.5040342807769775
1,34,30,0,-5.631696701049805,3.2130773067474365
1,35,30,0,-5.736334323883057,3.984583616256714
1,36,30,0,-5.659443378448486,4.854592800140381
1,37,30,0,-5.413559436798096,5.235772132873535
1,38,30,0,-5.343204021453857,5.338134765625
1,39,30,0,-5.331335544586182,5.360743999481201
1,40,30,0,-5.3184309005737305,5.380462646484375
1,41,30,0,-5.313202857971191,5.391275405883789
1,42,30,0,-5.31403923034668,5.390805721282959
1,43,30,0,-5.308999061584473,5.398359298706055
1,44,30,0,-5.308712005615234,5.3971357345581055
1,45,30,0,-5.305274486541748,5.4005045890808105
1,46,30,0,-5.303737640380859,5.402667045593262
1,47,30,0,-5.295370578765869,5.414466381072998
1,48,30,0,-5.290516376495361,5.422684192657471
1,49,30,0,-5.291053295135498,5.422040939331055
1,50,30,0,-5.289839744567871,5.420114517211914
1,51,30,0,-5.286635398864746,5.423591613769531
1,52,30,0,-5.283405780792236,5.426020622253418
1,53,30,0,-5.278307914733887,5.4321699142456055
1,54,30,0,-5.278266429901123,5.43092679977417
1,55,30,0,-5.27055025100708,5.440489292144775
1,56,30,0,-5.262270927429199,5.451411724090576
1,57,30,0,-5.255270481109619,5.458289623260498
1,58,30,0,-5.252778053283691,5.458992958068848
1,59,30,0,-5.247095108032227,5.463584899902344
1,60,30,0,-5.245828151702881,5.46356201171875
1,61,30,0,-5.239683628082275,5.4709696769714355
1,62,30,0,-5.233241081237793,5.477286338806152
1,63,30,0,-5.23393440246582,5.473042964935303
1,64,30,0,-5.230815410614014,5.477885723114014
1,65,30,0,-5.232213020324707,5.47772741317749
1,66,30,0,-5.221960544586182,5.488340377807617
1,67,30,0,-5.212100505828857,5.498213291168213
1,68,30,0,-5.205952167510986,5.5042405128479
1,69,30,0,-5.200829982757568,5.50757360458374
1,70,30,0,-5.197185039520264,5.507542610168457
1,71,30,0,-5.191166877746582,5.512292385101318
1,72,30,0,-5.191334247589111,5.508035182952881
1,73,30,0,-5.186002254486084,5.513380527496338
1,74,30,0,-5.183931827545166,5.513715744018555
1,75,30,0,-5.1764817237854,5.5232157707214355
1,76,30,0,-5.1693620681762695,5.5297698974609375
1,77,30,0,-5.167483806610107,5.528950214385986
1,78,30,0,-5.158879280090332,5.538132190704346
1,79,30,0,-5.15127420425415,5.546348571777344
1,80,30,0,-5.145859241485596,5.550397872924805
1,81,30,0,-5.145668983459473,5.547204971313477
1,82,30,0,-5.142307758331299,5.550947666168213
1,83,30,0,-5.140804290771484,5.5506439208984375
1,84,30,0,-5.136440277099609,5.555638790130615
1,85,30,0,-5.134106159210205,5.556797981262207
1,86,30,0,-5.126964092254639,5.565156936645508
1,87,30,0,-5.1221232414245605,5.570568084716797
1,88,30,0,-5.11312198638916,5.57928991317749
1,89,30,0,-5.109182834625244,5.582550525665283
1,90,30,0,-5.10584020614624,5.581583499908447
1,91,30,0,-5.099761486053467,5.587228298187256
1,92,30,0,-5.100744247436523,5.58000373840332
1,93,30,0,-5.098979473114014,5.579213619232178
1,94,30,0,-5.093068599700928,5.587270259857178
1,95,30,0,-5.089662551879883,5.5882463455200195
1,96,30,0,-5.082843780517578,5.596283912658691
1,97,30,0,-5.075982570648193,5.602339744567871
1,98,30,0,-5.0763773918151855,5.5961594581604
1,99,30,0,-5.073478698730469,5.598641395568848
1,100,30,0,-5.06176233291626,5.6132707595825195
1,101,30,0,-5.055294513702393,5.620841979980469
1,102,30,0,-5.046896934509277,5.629312515258789
1,103,30,0,-5.042407512664795,5.632372856140137
1,104,30,0,-5.040676593780518,5.62937068939209
1,105,30,0,-5.03659725189209,5.636357307434082
1,106,30,0,-5.03842830657959,5.636466026306152
1,107,30,0,-5.03275203704834,5.639451026916504
