episode_number,total_reward,collisions,trajectory_distance,goal_distance
59,-1.0907921628822805,0,37.87863405077475,27.557679535666857
60,-2.686281395213882,4,18.681467686951976,39.68130357223329
61,0.10176541050168453,0,24.422192195914256,7.708470167015157
62,-2.223085520789027,3,82.29617002790155,33.90771698683796
63,-1.1022874329937622,0,29.620162347761188,29.448655613774665
64,-2.794051891483832,4,30.573543747707426,36.9040124633402
65,-2.3916822878527455,1,31.136079494125223,29.804135626718942
66,-0.3990550435264595,2,37.32544880628938,9.337758048368485
67,-1.4919056119106244,5,29.484840712144976,24.622845518102025
68,-0.08568637043936178,0,40.414419848705606,8.71177304539626
69,-1.4005848850938492,20,24.41025439962968,9.994237295362426
70,-2.552334407577291,8,27.80523169628962,39.85944764151435
71,0.13906301962924772,0,22.505922856531704,9.575193392487973
72,-3.2643766258843243,10,32.8955075072113,38.75825725808272
73,-2.6510354784186347,27,29.43560540790068,14.14642047178066
74,-5.895161640713923,49,14.450146816527875,40.4858155790547
75,-3.208121824893169,33,25.708767887761464,24.22610152321601
76,-1.6118558525922708,3,42.12354461153397,38.81072743970273
77,-1.3409037825767882,3,28.997122171470878,19.164300734764666
78,-1.2716851391305681,0,47.815189447433326,32.94837015042273
79,-2.1498982193879783,0,25.95433936723134,26.79215567214856
80,-0.6559108032161021,9,33.01887478230944,9.356762956023928
81,-2.2048169606132433,0,80.49459295462461,30.775635544999467
82,-0.17701288117677905,4,45.74850742239077,9.55850837795956
83,-5.136413969332352,33,23.64624177003768,40.684778840349104
84,-2.8554521036930964,19,25.36379984574398,26.17672370487172
85,-1.7349934483063407,0,27.049793693860902,28.629630233147612
86,-2.1459235979709774,11,23.231618278459564,27.106945584839966
87,-1.6614389366004616,7,29.78227070046347,18.010196734031712
88,-1.9125506660202518,0,49.45972336572888,27.552852739235853
89,-1.5591732189604954,11,42.07685347384099,12.159293498013476
90,-0.9500586667854805,13,30.69364898289098,9.201452205790199
91,-0.9058258678414859,9,75.77535234208408,9.256064862459834
92,-1.2413166030310094,0,34.33079539381518,31.95613074997034
93,-2.759967898251489,6,26.789943766684257,16.297288060780826
94,-2.197035587450955,14,20.764937495326084,28.62118440974882
95,-5.539301384225837,58,23.15126502222477,20.201082965761685
96,-3.742534371500369,10,56.11639577012774,45.221483959454
97,-1.2130174543653993,15,33.87077161426508,9.986943508865133
98,-3.6308482862077653,49,29.32503376702469,8.678529380906241
99,-3.0238484787987545,1,35.993530967478996,32.55161407393115
100,-0.5176698066643439,6,27.189354205849757,9.377543080245914
