episode_number,total_reward,collisions,trajectory_distance,goal_distance
1,982.8746695443988,0,20.938978990842415,9.868533446549703
2,918.4774850234389,0,20.788319991020934,9.800319285736974
3,926.1029280722141,0,21.046984314936296,9.386932924914143
4,936.0627000033855,0,20.947158240958174,9.514572878969032
5,959.4251029938459,0,21.775910183543225,8.66212308143064
6,951.6116729527712,0,21.79013540681455,8.901909516719265
7,974.9394286125898,0,21.24791015566936,9.22229844481712
8,982.4813351817429,0,20.84198125749037,9.638258639603754
9,938.4353692531586,0,21.105083760547334,9.564237375402497
10,1011.4346806928515,0,20.80952649144248,9.883272888465886
11,926.3464988395572,0,20.65184717718706,9.952393335810394
12,924.4664444029331,0,21.333175485251466,9.303716078208794
13,956.4378458410501,0,20.88928577535285,9.937919039948934
14,965.5732635557652,0,20.461493179003135,9.955537772303646
15,944.0780950635672,0,21.885849477414737,9.085817354401453
16,985.9977569878101,0,20.444503277952705,9.83803111909234
17,925.0961581617594,0,20.43253479500128,9.964297626300494
18,945.8593441843987,0,21.190974758834003,9.537944658628383
19,974.4950625449419,0,21.10161803714642,9.734034607768928
20,1005.2202108949423,0,20.78046890446366,9.480899677384116
21,914.5833815187216,0,21.142035446178124,9.903619258120761
22,960.5064348578453,0,22.334050174693072,8.295403216620667
23,983.8743418157101,0,20.821578453725206,9.648666377028755
24,933.359241887927,0,20.74484157165311,9.754077039988195
25,974.7909220159054,0,20.57808764304866,9.97017424342102
26,974.2570452094078,0,20.751676940972914,9.772776637940096
27,916.9063934311271,0,21.13553307416235,9.356766482947691
28,993.5664663612843,0,21.35789613887951,8.924844876809782
29,1001.0907911416143,0,20.657633569942814,9.716828964443962
30,936.126701682806,0,21.59430841422169,9.167456508135086
31,911.7050803974271,0,21.120755560552155,9.392866746435844
32,915.8989608213305,0,21.81283173009422,9.057768591443063
33,989.7177304774523,0,20.553122079534667,9.827320520316455
34,915.6777987927198,0,21.11181535980759,9.45017549112694
35,964.0344062149525,0,63.346246717274994,9.395523048713988
